"","article_link","img_link"
"26","https://theventury.com/blog/blog-growth-hacking-vs-digital-marketing/","https://theventury.com/wp-content/uploads/2019/11/shenzhen-1024x684-377x220.jpeg"
"27","https://theventury.com/blog/user-interface-advice-by-natalie-korotaeva/","https://theventury.com/wp-content/uploads/2019/11/IMG_20190710_220241-1024x768-377x220.jpg"
"28","https://theventury.com/blog/5-perks-of-insurance-chatbots/","https://theventury.com/wp-content/uploads/2019/11/fe55a437-d8e7-493b-a5ed-e46983d67098-1024x768-377x220.jpg"
"29","https://theventury.com/blog/customer-service-bots/","https://theventury.com/wp-content/uploads/2019/06/MicrosoftTeams-image-39-377x220.jpg"
"30","https://theventury.com/blog/design-thinking/","https://theventury.com/wp-content/uploads/2019/03/lean-startup-summit-377x220.jpg"
"31","https://theventury.com/blog/chooter-learnings-achievements-fups/","https://theventury.com/wp-content/uploads/2019/03/lean-startup-summit-2-377x220.jpg"
"32","https://theventury.com/blog/eastcode-learnings-achievements-fups/","https://theventury.com/wp-content/uploads/2019/03/machine-learning-anomaly-detection-377x220.jpeg"
"33","https://theventury.com/blog/jumpstart-theventury-awarded-funding-for-their-work-with-start-ups/","https://theventury.com/wp-content/uploads/2019/03/machine-learning-prague-topic-modeling-377x220.jpeg"
"34","https://theventury.com/blog/espresso-labs-learnings-achievements-fups/","https://theventury.com/wp-content/uploads/2019/02/alexa-voice-assistants-scaled-377x220.jpg"
"35","https://theventury.com/blog/user-personas-advice-by-pooja-ahluwalia/","https://theventury.com/wp-content/uploads/2019/02/digital-marketing-377x220.jpg"
"36","https://theventury.com/blog/elevate-batch3-experts-valentina-gredler/","https://theventury.com/wp-content/uploads/2019/02/Natalie-Korotaeva-scaled-377x220.jpg"
"37","https://theventury.com/blog/elevate-batch3-experts-michael-buchecker/","https://theventury.com/wp-content/uploads/2019/01/pexels-photo-357514_folders-377x220.jpeg"
"38","https://theventury.com/blog/elevate-batch3-experts-aschermann/","https://theventury.com/wp-content/uploads/2018/12/proxyclick-visitor-management-system-wsHvGRpT8Eo-unsplash-scaled-377x220.jpg"
"39","https://theventury.com/blog/books-to-become-a-growth-hacker/","https://theventury.com/wp-content/uploads/2018/12/post-it-notes-1284667_1920-377x220.jpg"
"40","https://theventury.com/blog/whatsapp-business-api/","https://theventury.com/wp-content/uploads/2018/11/chooter-377x220.jpg"
"41","https://theventury.com/blog/how-to-make-bots-that-dont-suck/","https://theventury.com/wp-content/uploads/2018/11/eastcode-377x220.jpg"
"42","https://theventury.com/blog/startplatz-elevate/","https://theventury.com/wp-content/uploads/2018/11/2839_EAP_181009_TheVentury_Elevate-377x220.jpg"
"43","https://theventury.com/blog/mentoring-at-seedstars-world-summit/","https://theventury.com/wp-content/uploads/2018/11/espresso-labs-scaled-377x220.jpeg"
"44","https://theventury.com/blog/accelerator-businesses-and-people/","https://theventury.com/wp-content/uploads/2018/11/Pooja-Ahluwalia-on-User-Personas-377x220.jpg"
"45","https://theventury.com/blog/real-estate-chatbot/","https://theventury.com/wp-content/uploads/2018/11/MVP-Workshop-scaled-377x220.jpg"
"46","https://theventury.com/blog/bot-analytics-optimize-bot/","https://theventury.com/wp-content/uploads/2018/10/storytelling-377x220.jpg"
"47","https://theventury.com/blog/online-real-estate-agents/","https://theventury.com/wp-content/uploads/2018/10/validation-valentin-aschermann-377x220.jpg"
"48","https://theventury.com/blog/botbase-chatbot-framework/","https://theventury.com/wp-content/uploads/2018/10/sharon-mccutcheon-532782-unsplash-377x220.jpg"
"49","https://theventury.com/blog/interview-with-greg-leuch-from-poncho/","https://theventury.com/wp-content/uploads/2018/08/whatsapp_api-377x220.png"
"50","https://theventury.com/blog/world-chatbots-grand-meetup/","https://theventury.com/wp-content/uploads/2018/04/chatbot-smartup-377x220.jpg"
"51","https://theventury.com/blog/meet-teams-janus/","https://theventury.com/wp-content/uploads/2018/04/STARTPLATZ-ELEVATE-scaled-377x220.jpg"
"52","https://theventury.com/blog/meet-teams-growthbotics/","https://theventury.com/wp-content/uploads/2018/04/seedstart-mentoring-377x220.jpg"
"53","https://theventury.com/blog/meet-teams-polaama/","https://theventury.com/wp-content/uploads/2018/04/8616_EAP_171124_TheVentury_Elevate-377x220.jpg"
"54","https://theventury.com/blog/ibindo/","https://theventury.com/wp-content/uploads/2018/03/chatbot-4071274_1280-377x220.jpg"
"55","https://theventury.com/blog/behind-minds-investors/","https://theventury.com/wp-content/uploads/2018/03/0555_EAP_180215_TheVentury_Elevate-377x220.jpg"
"56","https://theventury.com/blog/meet-teams-botplan/","https://theventury.com/wp-content/uploads/2018/02/Online-Marketing-1-377x220.jpeg"
"57","https://theventury.com/blog/launch-startup-vienna/","https://theventury.com/wp-content/uploads/2018/02/chatbot-3589528_1280-377x220.jpg"
"58","https://theventury.com/blog/startup-trends/","https://theventury.com/wp-content/uploads/2018/02/photo-1556157382-4e063bb26661-1-377x220.jpg"
"59","https://theventury.com/blog/outsider-perspective/","https://theventury.com/wp-content/uploads/2018/01/chatbots-377x220.jpg"
"60","https://theventury.com/blog/success-stories-batch-1/","https://theventury.com/wp-content/uploads/2018/01/8436_EAP_171123_TheVentury_Elevate-1-1-377x220.jpg"
"61","https://theventury.com/blog/demo-day-1/","https://theventury.com/wp-content/uploads/2018/01/8360_EAP_171123_TheVentury_Elevate-1-377x220.jpg"
"62","https://theventury.com/blog/meet-teams-iconic/","https://theventury.com/wp-content/uploads/2018/01/8412_EAP_171123_TheVentury_Elevate-1-377x220.jpg"
"63","https://theventury.com/blog/meet-teams-jingle/","https://theventury.com/wp-content/uploads/2017/12/8454_EAP_171123_TheVentury_Elevate-1-377x220.jpg"
"64","https://theventury.com/blog/meet-teams-toni/","https://theventury.com/wp-content/uploads/2017/12/2-377x220.jpg"
"66","https://theventury.com/blog/forbes-austria-night-robosapiens/","https://theventury.com/wp-content/uploads/2017/12/daniel-plan-OE7jKpsk7uU-unsplash-1-377x220.jpg"
"67","https://theventury.com/blog/utm-tracking/","https://theventury.com/wp-content/uploads/2017/12/symbol-2088734_1280-377x220.jpg"
"68","https://theventury.com/blog/myaustrian-messenger-service/","https://theventury.com/wp-content/uploads/2017/11/plane-841441_1280-377x220.jpg"
