"","article_link","img_link"
"14","https://www.match-maker.ventures/theageofcollaborationii/","https://www.match-maker.ventures/wp-content/uploads/2019/10/AoCII-tiny-image-300x200.png"
"15","https://www.match-maker.ventures/match-maker-ventures-helped-a1-find-new-revenue-streams/","https://www.match-maker.ventures/wp-content/uploads/2019/07/MMV-Website-Featured-Image-A1-X-MMV-1-300x200.png"
"16","https://www.match-maker.ventures/match-maker-ventures-outlining-scaleup-corporate-collaboration-opportunities-for-hutchison-drei/","https://www.match-maker.ventures/wp-content/uploads/2019/06/MMV-Website-Featured-Image-Drei-X-MMV-4-300x200.png"
"17","https://www.match-maker.ventures/case-study-nc-vintom/","https://www.match-maker.ventures/wp-content/uploads/2019/06/MMV-Website-Featured-Image-Vintom-X-NCPlus-1-300x200.png"
"18","https://www.match-maker.ventures/case-study-standard-chartered-paykey/","https://www.match-maker.ventures/wp-content/uploads/2019/06/MMV-Website-Featured-Image-Paykey-X-StandardChartered-1-300x200.png"
"19","https://www.match-maker.ventures/age-of-collaboration-ii-survey/","https://www.match-maker.ventures/wp-content/uploads/2019/04/mmv-adl-website-300x200.jpg"
"20","https://www.match-maker.ventures/strategic-partnership-mind-the-bridge-and-match-maker-ventures/","https://www.match-maker.ventures/wp-content/uploads/2019/02/mtb-mmv-3-300x200.jpg"
"21","https://www.match-maker.ventures/match-maker-summit-second-edition/","https://www.match-maker.ventures/wp-content/uploads/2019/01/IMG_2264-300x200.jpg"
"22","https://www.match-maker.ventures/adl-mmv-corp-up-event/","https://www.match-maker.ventures/wp-content/uploads/2019/01/IMG_1117-300x200.jpg"
"23","https://www.match-maker.ventures/2018-is-gone-what-to-expect-for-2019letter-from-ceo-nicolai-schaettgen/","https://www.match-maker.ventures/wp-content/uploads/2019/01/Team-picture-christmas-2018-happy-new-match-medium-size-300x200.jpg"
"24","https://www.match-maker.ventures/swiss-innovation-interview-with-dr-daniel-heller/","https://www.match-maker.ventures/wp-content/uploads/2018/12/agenda-analysis-business-990818-300x200.jpg"
"25","https://www.match-maker.ventures/interview-with-chris-morgan/","https://www.match-maker.ventures/wp-content/uploads/2018/12/acoustic-amplifier-artist-114820-300x200.jpg"
"26","https://www.match-maker.ventures/id-theft-insights-from-industry-expert-daniel-soederberg/","https://www.match-maker.ventures/wp-content/uploads/2018/10/architecture-building-camera-374103-300x200.jpg"
"27","https://www.match-maker.ventures/startups-corporates-2-different-worlds-interview-with-attila-keszeg/","https://www.match-maker.ventures/wp-content/uploads/2018/09/IMG_6694-300x200.jpg"
"28","https://www.match-maker.ventures/interview-with-erik-pfannmoller/","https://www.match-maker.ventures/wp-content/uploads/2018/07/photo-1485827404703-89b55fcc595e-300x200.jpeg"
"29","https://www.match-maker.ventures/a1-and-adscanner-match-making/","https://www.match-maker.ventures/wp-content/uploads/2018/06/MMV-Website-Featured-Image-AdScanner-X-A1-2-300x200.png"
"30","https://www.match-maker.ventures/title-that-can-span-in-several-lines-but-no-more-than-three-so-no-title-should-be-longer-10/","https://www.match-maker.ventures/wp-content/uploads/2018/04/photo-1423666523292-b458da343f6a-300x200.jpeg"
"31","https://www.match-maker.ventures/interview-with-mario-mayerthaler/","https://www.match-maker.ventures/wp-content/uploads/2018/03/photo-1482747029550-096ad6aa9caf-300x200.jpeg"
"32","https://www.match-maker.ventures/firechat-5g-and-whats-it-all-about/","https://www.match-maker.ventures/wp-content/uploads/2018/03/photo-1494571180607-f17765ead771-300x200.jpeg"
"33","https://www.match-maker.ventures/daimler-financial-services-defining-startup-strategy/","https://www.match-maker.ventures/wp-content/uploads/2018/03/MMV-Website-Featured-Image-DFS-X-MMV-1-300x200.png"
"34","https://www.match-maker.ventures/gsma-joint-work-on-the-report/","https://www.match-maker.ventures/wp-content/uploads/2017/12/MMV-Website-Featured-Image-GSMA-X-MMV-1-300x200.png"
"35","https://www.match-maker.ventures/eyeonid-sales-acceleration-match-making-as-a-service-startups-corporations/","https://www.match-maker.ventures/wp-content/uploads/2017/11/MMV-Website-Featured-Image-EOI-X-MMV-1-300x200.png"
"36","https://www.match-maker.ventures/interview-with-monika-kuschewsk/","https://www.match-maker.ventures/wp-content/uploads/2017/10/photo-1459347268516-3ed71100e718-300x200.jpeg"
"37","https://www.match-maker.ventures/ggg-generating-greater-gains-from-collaboration/","https://www.match-maker.ventures/wp-content/uploads/2017/06/Screen-Shot-2018-08-02-at-09.59.59-300x200.png"
"38","https://www.match-maker.ventures/interview-with-maxime-bayen/","https://www.match-maker.ventures/wp-content/uploads/2017/05/photo-1523240795612-9a054b0db644-300x200.jpeg"
"39","https://www.match-maker.ventures/open-innovation-fact-or-fiction/","https://www.match-maker.ventures/wp-content/uploads/2017/05/Screen-Shot-2018-08-02-at-10.01.54-300x200.png"
"40","https://www.match-maker.ventures/opening-doors-a-startups-guide-to-working-with-mobile-operators-in-emerging-markets/","https://www.match-maker.ventures/wp-content/uploads/2017/05/Screen-Shot-2018-08-02-at-10.02.53-300x200.png"
"41","https://www.match-maker.ventures/interview-with-alberto-onetti/","https://www.match-maker.ventures/wp-content/uploads/2017/02/photo-1521452864218-156416da8db3-300x200.jpeg"
"42","https://www.match-maker.ventures/the-race-to-startups-how-to-benefit-from-startups-innovation-power-to-drive-immediate-business-impact/","https://www.match-maker.ventures/wp-content/uploads/2017/01/Screen-Shot-2018-08-02-at-10.05.35-300x200.png"
"43","https://www.match-maker.ventures/834-2/","https://www.match-maker.ventures/wp-content/uploads/2016/12/photo-1525944001263-ba59a9974f88-300x200.jpeg"
"44","https://www.match-maker.ventures/mission-impossible-making-sense-of-the-fintech-space/","https://www.match-maker.ventures/wp-content/uploads/2016/11/Screen-Shot-2018-08-02-at-10.10.12-300x200.png"
"45","https://www.match-maker.ventures/innovation-quest-for-telecom-operators-the-heat-is-on/","https://www.match-maker.ventures/wp-content/uploads/2016/10/Screen-Shot-2018-08-02-at-10.05.54-300x200.png"
