"Name","Label_Confidence","count","Creator"
"Microphone",87.3231506347656,1,"A1Startup"
"Mobile Phone",99.9739201863607,3,"A1Startup"
"Monitor",82.8831520080566,2,"A1Startup"
"Neighborhood",92.7422332763672,1,"A1Startup"
"Office",94.5140609741211,1,"A1Startup"
"Outer Space",87.1795883178711,1,"A1Startup"
"Overcoat",87.0546951293945,3,"A1Startup"
"Package Delivery",97.215202331543,2,"A1Startup"
"Page",56.4842681884766,1,"A1Startup"
"Pants",88.3206866871227,11,"A1Startup"
"Paper",90.4441772460937,5,"A1Startup"
"People",75.2701787948608,8,"A1Startup"
"Person",98.5911902533637,45,"A1Startup"
"Petrol",59.027156829834,1,"A1Startup"
"Phone",99.9777374267578,2,"A1Startup"
"Plant",84.3305206298828,2,"A1Startup"
"Plywood",87.8314361572266,1,"A1Startup"
"Poster",89.001628112793,5,"A1Startup"
"Pottery",91.2027816772461,2,"A1Startup"
"Press Conference",69.7374057769775,2,"A1Startup"
"Pump",98.1799240112305,1,"A1Startup"
"Reception",88.4051933288574,2,"A1Startup"
"Restaurant",95.1693206787109,5,"A1Startup"
"Room",97.5586280822754,2,"A1Startup"
"Saucer",91.2027816772461,2,"A1Startup"
"Scoreboard",80.2214889526367,1,"A1Startup"
"Screen",82.8831520080566,2,"A1Startup"
"Server",97.8708267211914,1,"A1Startup"
"Shirt",96.2733840942383,1,"A1Startup"
"Shoe",96.8576545715332,12,"A1Startup"
"Sitting",87.6800398393111,11,"A1Startup"
"Skateboard",78.5924453735352,1,"A1Startup"
"Skylight",79.6084136962891,1,"A1Startup"
"Sleeve",90.6047504970006,7,"A1Startup"
"Space Station",90.8554458618164,1,"A1Startup"
"Speech",61.0477066040039,1,"A1Startup"
"Sphere",76.7892074584961,1,"A1Startup"
"Spire",99.4976501464844,1,"A1Startup"
"Sticker",57.7717895507812,1,"A1Startup"
"Suit",89.79387428647,21,"A1Startup"
"Sweater",96.8778762817383,1,"A1Startup"
"Sweatshirt",96.8778762817383,1,"A1Startup"
"Symbol",75.9456253051758,3,"A1Startup"
"Table",84.271463394165,4,"A1Startup"
"Tarmac",86.5578231811523,1,"A1Startup"
"Teacher",99.7879257202148,1,"A1Startup"
"Text",83.4370564052037,14,"A1Startup"
"Tie",98.2633819580078,2,"A1Startup"
"Tower",99.4976501464844,1,"A1Startup"
"Trademark",90.3890991210938,1,"A1Startup"
"Train",88.8805694580078,1,"A1Startup"
"Transportation",88.8805694580078,1,"A1Startup"
"Tripod",94.8240585327148,2,"A1Startup"
"Urban",84.7860517501831,4,"A1Startup"
"Vehicle",85.4978675842285,2,"A1Startup"
"Waiting Room",97.6558303833008,1,"A1Startup"
"Wheel",98.7511978149414,1,"A1Startup"
"Window",94.0234375,1,"A1Startup"
"Wood",90.7301406860352,1,"A1Startup"
"Word",69.5774332682292,3,"A1Startup"
"Advertisement",86.0202840169271,6,"AgroInnovationLab"
"Agriculture",93.5799407958984,2,"AgroInnovationLab"
"Alphabet",71.6909705268012,9,"AgroInnovationLab"
"Animal",64.2378641764323,3,"AgroInnovationLab"
"Antenna",64.7198028564453,1,"AgroInnovationLab"
"Art",65.9604415893555,2,"AgroInnovationLab"
"Audience",88.6331443786621,2,"AgroInnovationLab"
"Backyard",93.4422378540039,2,"AgroInnovationLab"
"Bazaar",57.5741767883301,1,"AgroInnovationLab"
"Beard",88.6015548706055,1,"AgroInnovationLab"
"Bird",70.9046478271484,1,"AgroInnovationLab"
"Blazer",89.6416142781575,6,"AgroInnovationLab"
"Blonde",85.2956619262695,2,"AgroInnovationLab"
"Brochure",79.9783744812012,4,"AgroInnovationLab"
"Building",84.346794128418,3,"AgroInnovationLab"
"Bush",98.7267990112305,2,"AgroInnovationLab"
"Business Card",78.5852940877279,3,"AgroInnovationLab"
"Chair",63.6117744445801,2,"AgroInnovationLab"
"Clothing",92.5972437177386,14,"AgroInnovationLab"
"Coat",92.6748987833659,3,"AgroInnovationLab"
"Collage",94.5249938964844,1,"AgroInnovationLab"
"Computer",99.0433044433594,1,"AgroInnovationLab"
"Computer Hardware",99.0433044433594,1,"AgroInnovationLab"
"Countryside",90.4280605316162,4,"AgroInnovationLab"
"Cpu",93.9173965454102,1,"AgroInnovationLab"
"Crowd",88.7706015450614,7,"AgroInnovationLab"
"Electrical Device",64.7198028564453,1,"AgroInnovationLab"
"Electronic Chip",93.9173965454102,1,"AgroInnovationLab"
"Electronics",99.6690622965495,3,"AgroInnovationLab"
"Emblem",66.5759429931641,2,"AgroInnovationLab"
"Executive",89.9162979125977,1,"AgroInnovationLab"
"Face",86.6394653320312,11,"AgroInnovationLab"
"Farm",95.2832412719727,2,"AgroInnovationLab"
"Female",90.8075060163225,7,"AgroInnovationLab"
"Field",80.4251505533854,3,"AgroInnovationLab"
"File",57.390983581543,1,"AgroInnovationLab"
"Flag",82.4841918945312,2,"AgroInnovationLab"
"Flower",60.1032104492188,2,"AgroInnovationLab"
"Flyer",78.2612450917562,6,"AgroInnovationLab"
"Flying",67.3717956542969,2,"AgroInnovationLab"
"Garden",73.8462371826172,3,"AgroInnovationLab"
"Gardening",65.5952377319336,3,"AgroInnovationLab"
"Girl",85.2956619262695,2,"AgroInnovationLab"
"Glasses",98.1156921386719,4,"AgroInnovationLab"
"Graphics",65.9604415893555,2,"AgroInnovationLab"
"Grass",84.2782707214355,4,"AgroInnovationLab"
"Gravel",82.1379114786784,3,"AgroInnovationLab"
"Gray",79.282470703125,2,"AgroInnovationLab"
"Green",89.0170631408691,4,"AgroInnovationLab"
"Hand",95.7022476196289,2,"AgroInnovationLab"
"Hardware",99.0433044433594,1,"AgroInnovationLab"
"Head",93.9459190368652,2,"AgroInnovationLab"
"Helicopter",99.9507141113281,2,"AgroInnovationLab"
"Home Decor",72.6666107177734,2,"AgroInnovationLab"
"Human",98.9479141235352,3,"AgroInnovationLab"
"Interior Design",97.8724136352539,1,"AgroInnovationLab"
"Jacket",89.7123565673828,3,"AgroInnovationLab"
"Jaw",94.1670837402344,1,"AgroInnovationLab"
"Label",70.6004249572754,10,"AgroInnovationLab"
"Lawn Mower",62.269681930542,2,"AgroInnovationLab"
"Lecture",81.6582107543945,1,"AgroInnovationLab"
"Logo",84.7020034790039,16,"AgroInnovationLab"
"Machine",87.9923095703125,5,"AgroInnovationLab"
"Man",92.2111206054688,1,"AgroInnovationLab"
"Menu",85.1324234008789,1,"AgroInnovationLab"
"Mobile Phone",99.9819412231445,2,"AgroInnovationLab"
"Motorcycle",83.8881301879883,2,"AgroInnovationLab"
"Nature",95.9945459365845,8,"AgroInnovationLab"
"Necktie",83.8900680541992,1,"AgroInnovationLab"
"Newspaper",98.2827072143555,1,"AgroInnovationLab"
"Number",77.1422653198242,4,"AgroInnovationLab"
"Outdoors",91.7357538396662,11,"AgroInnovationLab"
"Overcoat",88.8155746459961,3,"AgroInnovationLab"
"Pants",76.3646087646484,2,"AgroInnovationLab"
"Paper",83.3909469604492,5,"AgroInnovationLab"
"Pc",88.1974792480469,2,"AgroInnovationLab"
"People",77.4084701538086,2,"AgroInnovationLab"
"Person",99.274801381429,30,"AgroInnovationLab"
"Phone",99.9819412231445,2,"AgroInnovationLab"
"Photography",83.8636322021484,1,"AgroInnovationLab"
"Plant",72.6014239788055,16,"AgroInnovationLab"
"Planting",64.9740142822266,3,"AgroInnovationLab"
"Portrait",81.0269215901693,3,"AgroInnovationLab"
"Poster",83.6783569335937,5,"AgroInnovationLab"
"Potted Plant",55.2532386779785,1,"AgroInnovationLab"
"Press Conference",79.6456146240234,1,"AgroInnovationLab"
"Rural",95.2832412719727,2,"AgroInnovationLab"
"Shoe",98.2026901245117,7,"AgroInnovationLab"
"Sitting",98.2725601196289,2,"AgroInnovationLab"
"Smile",55.8484306335449,1,"AgroInnovationLab"
"Soil",87.1540832519531,5,"AgroInnovationLab"
"Speech",82.6453323364258,1,"AgroInnovationLab"
"Spoke",88.8233413696289,1,"AgroInnovationLab"
"Sticker",88.219108581543,1,"AgroInnovationLab"
"Suit",92.9783916473389,8,"AgroInnovationLab"
"Symbol",84.8919855753581,18,"AgroInnovationLab"
"Teacher",98.5906066894531,2,"AgroInnovationLab"
"Text",88.0582952146177,27,"AgroInnovationLab"
"Tie",97.584684753418,5,"AgroInnovationLab"
"Tool",69.7147598266602,2,"AgroInnovationLab"
"Trademark",87.0653599330357,7,"AgroInnovationLab"
"Train",70.9863700866699,2,"AgroInnovationLab"
"Transportation",81.5209007263184,6,"AgroInnovationLab"
"Tree",67.53125,2,"AgroInnovationLab"
"Triangle",55.4154891967773,2,"AgroInnovationLab"
"Truck",84.3784561157227,2,"AgroInnovationLab"
"Utility Pole",74.5790252685547,1,"AgroInnovationLab"
"Vase",60.3625640869141,1,"AgroInnovationLab"
"Vegetation",92.5275230407715,4,"AgroInnovationLab"
"Vehicle",81.5209007263184,6,"AgroInnovationLab"
"Weather",88.097785949707,2,"AgroInnovationLab"
"Wheel",94.6148038591657,7,"AgroInnovationLab"
"Woman",88.990613301595,6,"AgroInnovationLab"
"Word",81.0073047637939,10,"AgroInnovationLab"
"Worker",77.2768325805664,2,"AgroInnovationLab"
"World Of Warcraft",59.9965972900391,2,"AgroInnovationLab"
"Yard",99.8922271728516,2,"AgroInnovationLab"
"Acrobatic",58.9492149353027,1,"AustrianStartups"
"Advertisement",83.4216384887695,5,"AustrianStartups"
"Apparel",64.0666885375977,2,"AustrianStartups"
"Art",69.0545349121094,1,"AustrianStartups"
"Atlas",91.5814514160156,1,"AustrianStartups"
"Audience",91.7079181671143,14,"AustrianStartups"
"Baseball Cap",85.6959533691406,1,"AustrianStartups"
"Bazaar",97.2546997070312,1,"AustrianStartups"
"Beard",81.9232528686523,5,"AustrianStartups"
"Birthday Cake",58.1142616271973,1,"AustrianStartups"
"Blonde",99.9010372161865,4,"AustrianStartups"
"Blossom",58.9105911254883,1,"AustrianStartups"
"Book",88.5495071411133,1,"AustrianStartups"
"Bookcase",82.0959320068359,1,"AustrianStartups"
"Boy",95.2645924886068,3,"AustrianStartups"
"Business Card",83.8861745198568,3,"AustrianStartups"
"Cafeteria",71.822639465332,1,"AustrianStartups"
"Cake",95.0147857666016,1,"AustrianStartups"
"Chair",89.3285884857178,4,"AustrianStartups"
"City",99.9298858642578,1,"AustrianStartups"
"Classroom",94.4846506118774,8,"AustrianStartups"
"Clothing",84.2018169826931,9,"AustrianStartups"
"Club",87.3915176391602,1,"AustrianStartups"
"Coat",82.9227600097656,2,"AustrianStartups"
"Collage",90.219601949056,3,"AustrianStartups"
"Concert",99.9607696533203,1,"AustrianStartups"
"Costume",92.5448150634766,1,"AustrianStartups"
"Crowd",91.3998185616952,27,"AustrianStartups"
"Dating",75.146333694458,4,"AustrianStartups"
"Dessert",95.0147857666016,1,"AustrianStartups"
"Diagram",94.5679893493652,2,"AustrianStartups"
"Dimples",62.4319305419922,3,"AustrianStartups"
"Dining Table",80.882438659668,1,"AustrianStartups"
"Document",95.869873046875,1,"AustrianStartups"
"Driving License",71.0214691162109,1,"AustrianStartups"
"Electronics",80.1281661987305,2,"AustrianStartups"
"Face",89.7149710337321,30,"AustrianStartups"
"Family",69.0599060058594,1,"AustrianStartups"
"Female",95.6840286254883,9,"AustrianStartups"
"Flower",58.9105911254883,1,"AustrianStartups"
"Flyer",71.6500635147095,4,"AustrianStartups"
"Food",95.0147857666016,1,"AustrianStartups"
"Furniture",93.3727359771729,4,"AustrianStartups"
"Girl",84.0984802246094,3,"AustrianStartups"
"Glasses",95.0840606689453,1,"AustrianStartups"
"Graphics",69.0545349121094,1,"AustrianStartups"
"Grass",99.9099807739258,1,"AustrianStartups"
"Hair",69.2464548746745,6,"AustrianStartups"
"Head",90.5009674072266,10,"AustrianStartups"
"Home Decor",62.6900939941406,1,"AustrianStartups"
"Human",97.0814906529018,7,"AustrianStartups"
"Ice",74.9122085571289,1,"AustrianStartups"
"Icing",65.6887741088867,1,"AustrianStartups"
"Id Cards",91.7772636413574,2,"AustrianStartups"
"Indoors",89.4454234579335,23,"AustrianStartups"
"Interior Design",94.4118512471517,6,"AustrianStartups"
"Jar",88.6787338256836,1,"AustrianStartups"
"Jaw",98.9365577697754,2,"AustrianStartups"
"Label",85.8803787231445,2,"AustrianStartups"
"Lawn",91.2885971069336,1,"AustrianStartups"
"Lecture",86.5145919799805,5,"AustrianStartups"
"Leisure Activities",74.5256462097168,2,"AustrianStartups"
"Light",59.7028121948242,1,"AustrianStartups"
"Lighting",98.4203186035156,1,"AustrianStartups"
"Logo",80.2717380523682,4,"AustrianStartups"
"Man",85.0086035728455,8,"AustrianStartups"
"Map",96.361686706543,1,"AustrianStartups"
"Market",98.3403778076172,1,"AustrianStartups"
"Menu",64.3842391967773,1,"AustrianStartups"
"Music Band",96.6023254394531,1,"AustrianStartups"
"Musical Instrument",86.8170433044434,2,"AustrianStartups"
"Musician",85.963924407959,2,"AustrianStartups"
"Nature",79.3630065917969,1,"AustrianStartups"
"Number",77.5976581573486,2,"AustrianStartups"
"Nurse",79.9341278076172,1,"AustrianStartups"
"Orchestra",99.9607696533203,1,"AustrianStartups"
"Outdoors",85.506477355957,2,"AustrianStartups"
"Overcoat",98.087028503418,1,"AustrianStartups"
"Page",67.706901550293,1,"AustrianStartups"
"Pants",80.9274475097656,5,"AustrianStartups"
"Paper",69.710506439209,7,"AustrianStartups"
"Party",76.9473037719727,1,"AustrianStartups"
"Pedestrian",99.1863327026367,1,"AustrianStartups"
"Pendant",95.4727325439453,1,"AustrianStartups"
"People",77.6911145378562,17,"AustrianStartups"
"Performer",87.686149597168,1,"AustrianStartups"
"Person",99.0247737004207,65,"AustrianStartups"
"Petal",58.9105911254883,1,"AustrianStartups"
"Photography",64.5083719889323,3,"AustrianStartups"
"Plan",92.7742919921875,1,"AustrianStartups"
"Plant",69.7851409912109,5,"AustrianStartups"
"Plot",92.1778717041016,2,"AustrianStartups"
"Porthole",97.495475769043,1,"AustrianStartups"
"Portrait",64.6363701820374,8,"AustrianStartups"
"Poster",83.3266693115234,5,"AustrianStartups"
"Potted Plant",79.7678298950195,2,"AustrianStartups"
"Pottery",88.6787338256836,1,"AustrianStartups"
"Press Conference",83.0603160858154,6,"AustrianStartups"
"Projection Screen",96.7317581176758,1,"AustrianStartups"
"Reading",79.7095489501953,1,"AustrianStartups"
"Restaurant",93.4874801635742,2,"AustrianStartups"
"Room",89.8306663513184,20,"AustrianStartups"
"School",97.3143447875977,5,"AustrianStartups"
"Screen",89.7235310872396,3,"AustrianStartups"
"Seminar",59.1133499145508,1,"AustrianStartups"
"Shelf",73.4691619873047,2,"AustrianStartups"
"Shop",87.8261642456055,1,"AustrianStartups"
"Sign",60.3860702514648,1,"AustrianStartups"
"Sitting",98.9953765869141,1,"AustrianStartups"
"Skin",81.4859771728516,1,"AustrianStartups"
"Sled",75.5402908325195,1,"AustrianStartups"
"Smile",95.0500768025716,3,"AustrianStartups"
"Speech",84.5125579833984,2,"AustrianStartups"
"Stage",92.8092842102051,2,"AustrianStartups"
"Street",99.9298858642578,1,"AustrianStartups"
"Suit",98.087028503418,1,"AustrianStartups"
"Sunglasses",97.6803016662598,2,"AustrianStartups"
"Symbol",80.2449391682943,6,"AustrianStartups"
"Table",91.9802055358887,2,"AustrianStartups"
"Teacher",55.4027900695801,1,"AustrianStartups"
"Teen",99.9010372161865,4,"AustrianStartups"
"Text",85.7832826886858,14,"AustrianStartups"
"Theater",89.1397552490234,2,"AustrianStartups"
"Trademark",80.2717380523682,4,"AustrianStartups"
"Urban",99.9298858642578,1,"AustrianStartups"
"Vacation",67.8200073242188,1,"AustrianStartups"
"Vase",73.0879287719727,2,"AustrianStartups"
"White Board",97.9838714599609,1,"AustrianStartups"
"Window",99.8200302124023,1,"AustrianStartups"
"Woman",87.6946271260579,6,"AustrianStartups"
"Word",86.9380645751953,2,"AustrianStartups"
"Workshop",82.846139272054,3,"AustrianStartups"
"Altar",86.1988296508789,1,"BlueMinds-Company"
"Architecture",86.1988296508789,1,"BlueMinds-Company"
"Art",99.9303970336914,1,"BlueMinds-Company"
"Astronomy",80.0772399902344,2,"BlueMinds-Company"
"Audience",90.5415115356445,2,"BlueMinds-Company"
"Business Card",62.9732055664062,1,"BlueMinds-Company"
"Chair",72.0252456665039,1,"BlueMinds-Company"
"Clothing",97.0233815511068,3,"BlueMinds-Company"
"Coat",99.0171356201172,1,"BlueMinds-Company"
"Computer Keyboard",72.6597061157227,1,"BlueMinds-Company"
"Crowd",80.3256340026855,4,"BlueMinds-Company"
"Dating",74.0782318115234,1,"BlueMinds-Company"
"Face",84.2013956705729,3,"BlueMinds-Company"
"Family",67.1660690307617,1,"BlueMinds-Company"
"Female",87.6401710510254,2,"BlueMinds-Company"
"First Aid",87.8416519165039,1,"BlueMinds-Company"
"Floral Design",99.7849578857422,1,"BlueMinds-Company"
"Graphics",99.9303970336914,1,"BlueMinds-Company"
"Indoors",92.4894866943359,2,"BlueMinds-Company"
"Interior Design",99.6021499633789,1,"BlueMinds-Company"
"Jeans",78.2115631103516,1,"BlueMinds-Company"
"Label",99.8662948608398,1,"BlueMinds-Company"
"Laptop",84.6474990844727,1,"BlueMinds-Company"
"Lighting",99.8418884277344,1,"BlueMinds-Company"
"Outer Space",79.1103820800781,2,"BlueMinds-Company"
"Overcoat",99.0171356201172,1,"BlueMinds-Company"
"Pants",98.5230255126953,1,"BlueMinds-Company"
"Paper",62.9732055664062,1,"BlueMinds-Company"
"Party",80.8759231567383,1,"BlueMinds-Company"
"Pattern",99.7849578857422,1,"BlueMinds-Company"
"People",88.6913146972656,3,"BlueMinds-Company"
"Person",99.4526824951172,7,"BlueMinds-Company"
"Planet",59.3517379760742,2,"BlueMinds-Company"
"Plot",71.8124160766602,1,"BlueMinds-Company"
"Room",91.8818893432617,2,"BlueMinds-Company"
"Sign",65.6991653442383,1,"BlueMinds-Company"
"Sitting",83.2544326782227,2,"BlueMinds-Company"
"Space",79.1103820800781,2,"BlueMinds-Company"
"Speech",75.1259918212891,1,"BlueMinds-Company"
"Stage",99.7033157348633,1,"BlueMinds-Company"
"Sticker",87.1897354125977,1,"BlueMinds-Company"
"Suit",99.0171356201172,1,"BlueMinds-Company"
"Symbol",78.4640426635742,1,"BlueMinds-Company"
"Text",86.6020946502686,4,"BlueMinds-Company"
"Tuxedo",83.8882217407227,1,"BlueMinds-Company"
"Universe",79.1103820800781,2,"BlueMinds-Company"
"Woman",76.4949264526367,1,"BlueMinds-Company"
"Word",83.1438751220703,1,"BlueMinds-Company"
"Advertisement",75.6368808746338,2,"Factory1"
"Aerial View",99.3899841308594,1,"Factory1"
"Architecture",92.2995300292969,1,"Factory1"
"Audience",80.8655446370443,3,"Factory1"
"Blazer",60.4285125732422,1,"Factory1"
"Building",99.5687561035156,1,"Factory1"
"Car",98.5282821655273,1,"Factory1"
"Chair",96.1334381103516,1,"Factory1"
"City",99.5687561035156,1,"Factory1"
"Classroom",92.0225296020508,1,"Factory1"
"Clothing",81.7436819076538,8,"Factory1"
"Coat",63.7514591217041,2,"Factory1"
"Crowd",86.2538190569196,7,"Factory1"
"Dress",90.4048004150391,1,"Factory1"
"Face",86.3272895812988,2,"Factory1"
"Flare",59.0034446716309,1,"Factory1"
"Flower",93.451171875,1,"Factory1"
"Flyer",87.5857391357422,1,"Factory1"
"Footwear",97.636116027832,1,"Factory1"
"Freeway",83.41455078125,2,"Factory1"
"Head",64.3395233154297,2,"Factory1"
"High Rise",99.5687561035156,1,"Factory1"
"Highway",81.4267044067383,1,"Factory1"
"Human",99.7034149169922,1,"Factory1"
"Indoors",93.9044723510742,1,"Factory1"
"Landscape",99.9927291870117,1,"Factory1"
"Light",95.8246765136719,1,"Factory1"
"Lighting",91.8592376708984,1,"Factory1"
"Man",80.6915283203125,2,"Factory1"
"Metropolis",92.1461639404297,2,"Factory1"
"Nature",89.1787261962891,2,"Factory1"
"Outdoors",91.1687355041504,2,"Factory1"
"Pants",90.910026550293,1,"Factory1"
"Paper",87.5857391357422,1,"Factory1"
"People",68.7794723510742,3,"Factory1"
"Person",98.226531346639,12,"Factory1"
"Plant",97.839714050293,1,"Factory1"
"Portrait",64.5678787231445,1,"Factory1"
"Poster",73.0661811828613,2,"Factory1"
"Press Conference",89.3654899597168,2,"Factory1"
"Road",97.0437622070312,3,"Factory1"
"Room",93.9044723510742,1,"Factory1"
"Running Shoe",78.4042358398438,1,"Factory1"
"Scenery",99.9897232055664,1,"Factory1"
"School",59.7550506591797,1,"Factory1"
"Shoe",97.0726776123047,1,"Factory1"
"Sitting",96.9677581787109,1,"Factory1"
"Speech",93.2242584228516,1,"Factory1"
"Suit",94.1195373535156,1,"Factory1"
"Tarmac",66.3398208618164,1,"Factory1"
"Text",72.4907112121582,2,"Factory1"
"Transportation",98.5282821655273,1,"Factory1"
"Urban",99.5687561035156,1,"Factory1"
"Vehicle",98.5282821655273,1,"Factory1"
"White Board",92.2183532714844,1,"Factory1"
"Advertisement",97.41552734375,2,"Greenstart"
"Aerial View",96.6219863891602,1,"Greenstart"
"Alcohol",64.529655456543,1,"Greenstart"
"Animal",99.0546112060547,1,"Greenstart"
"Antelope",70.9014053344727,1,"Greenstart"
"Art",81.3597984313965,2,"Greenstart"
"Audience",90.8867746988932,6,"Greenstart"
"Beverage",75.1329727172852,2,"Greenstart"
"Bicycle",88.3243204752604,3,"Greenstart"
"Blazer",84.1683146158854,3,"Greenstart"
"Boar",92.0231781005859,1,"Greenstart"
"Bottle",77.4412002563477,1,"Greenstart"
"Box",83.4240493774414,1,"Greenstart"
"Bread",95.3284530639648,1,"Greenstart"
"Building",76.3097343444824,2,"Greenstart"
"Burger",99.9152908325195,1,"Greenstart"
"Cafeteria",78.8382835388184,2,"Greenstart"
"Car",98.9754867553711,1,"Greenstart"
"Cell Phone",99.9944076538086,1,"Greenstart"
"Chair",80.7545890808105,2,"Greenstart"
"Classroom",86.1540298461914,3,"Greenstart"
"Clock Tower",73.7118072509766,1,"Greenstart"
"Clothing",95.3262748718262,12,"Greenstart"
"Coat",99.0785369873047,1,"Greenstart"
"Collage",88.0248641967773,2,"Greenstart"
"Computer",98.2251892089844,1,"Greenstart"
"Couch",99.6516494750977,1,"Greenstart"
"Crowd",91.2198575337728,6,"Greenstart"
"Desktop",79.6807632446289,1,"Greenstart"
"Dish",75.958854675293,1,"Greenstart"
"Doctor",95.6100082397461,1,"Greenstart"
"Drink",76.0322799682617,1,"Greenstart"
"Electronics",99.6019973754883,2,"Greenstart"
"Elephant",66.1953582763672,1,"Greenstart"
"Face",88.1050745646159,3,"Greenstart"
"Flyer",80.3349838256836,1,"Greenstart"
"Food",97.6218719482422,2,"Greenstart"
"Furniture",80.9782428741455,4,"Greenstart"
"Graphics",73.0497970581055,1,"Greenstart"
"Grass",99.8421096801758,1,"Greenstart"
"Handwriting",64.1714630126953,1,"Greenstart"
"Hat",72.8120765686035,2,"Greenstart"
"Head",81.9141159057617,1,"Greenstart"
"Hog",99.0546112060547,1,"Greenstart"
"Indoors",77.357390721639,6,"Greenstart"
"Intersection",92.9300994873047,1,"Greenstart"
"Iphone",56.480094909668,1,"Greenstart"
"Jacket",95.6638946533203,1,"Greenstart"
"Jeans",61.4205589294434,1,"Greenstart"
"Label",67.2899780273438,1,"Greenstart"
"Landscape",99.9873580932617,1,"Greenstart"
"Lawn",87.2398300170898,1,"Greenstart"
"Lecture",56.0371055603027,2,"Greenstart"
"Light",98.8812789916992,1,"Greenstart"
"Lightbulb",85.8711929321289,1,"Greenstart"
"Locomotive",93.0890731811523,1,"Greenstart"
"Long Sleeve",88.1535949707031,1,"Greenstart"
"Mammal",99.0546112060547,1,"Greenstart"
"Meal",69.8267498016357,2,"Greenstart"
"Milk",76.0322799682617,1,"Greenstart"
"Mobile Phone",99.9944076538086,1,"Greenstart"
"Monitor",99.209587097168,1,"Greenstart"
"Motorcycle",82.1954956054688,1,"Greenstart"
"Nature",99.9873580932617,1,"Greenstart"
"Origami",89.6697998046875,1,"Greenstart"
"Outdoors",79.2212791442871,2,"Greenstart"
"Pants",83.104305267334,4,"Greenstart"
"Paper",92.5728454589844,1,"Greenstart"
"Party Hat",63.4713706970215,1,"Greenstart"
"People",80.2236675686306,9,"Greenstart"
"Person",99.1357176407524,23,"Greenstart"
"Phone",99.9944076538086,1,"Greenstart"
