"","article_link","img_link"
"29","https://www.agroinnovationlab.com/de/back-to-the-roots/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Claudia-Mittermayr-e1597832340745.jpg"
"30","https://www.agroinnovationlab.com/de/robotics-report-mehr-als-200-downloads-weltweit/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/csm_SagaRobotics_Thorvald_723f6e0161.jpg"
"31","https://www.agroinnovationlab.com/de/heisse-diskussionen-um-agronomische-daten-auf-der-farm-food-messe-4-0-in-berlin/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Logo_A_FAF_big_6759b1b9dd.png"
"32","https://www.agroinnovationlab.com/de/neu-im-team-mariella-schultes/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Mariella_NewsArtikel_36da371b48.jpg"
"33","https://www.agroinnovationlab.com/de/ail-forciert-zusammenarbeit-mit-industriepartnern/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_AIL_goes_Co-Inno_breit_9cc5a091b5.jpg"
"34","https://www.agroinnovationlab.com/de/bartsparts-so-finden-landwirte-online-aus-bereits-mehr-als-600-lagern-den-gesuchten-ersatzteil/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_BartsParts_News_7ff9c1ab46.jpg"
"35","https://www.agroinnovationlab.com/de/farmhedge-der-digitale-marktplatz-der-lagerhaeuser-ist-bereits-in-25-genossenschaften-verfuegbar/","https://www.agroinnovationlab.com/wp-content/uploads/2020/03/csm_FarmHedge_iStock_klein_900c5039d1.jpg"
"36","https://www.agroinnovationlab.com/de/ail-dlg-wintertagung/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Ausschuss-Betriebsfuehrung_klein_34182e733c.jpg"
"37","https://www.agroinnovationlab.com/de/die-roboter-erobern-die-landwirtschaft/","https://www.agroinnovationlab.com/wp-content/uploads/2019/07/csm_Robotti_8bfbe15493.jpg"
"38","https://www.agroinnovationlab.com/de/so-wurde-stroh-zur-innovation/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_125_e6ec64d3fb.png"
"39","https://www.agroinnovationlab.com/de/einzigartiges-vehikel/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_1_e3c4651e80.png"
"40","https://www.agroinnovationlab.com/de/agro-innovation-lab-demonstriert-seine-ideen/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_abs_f4a8535721.jpg"
"41","https://www.agroinnovationlab.com/de/startup-programm-2018-die-sechs-besten-agtech-innovationen-stehen-fest/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_AIL-Kickoff_069_0fb48bb3be.jpg"
"42","https://www.agroinnovationlab.com/de/start-up-programm-2018-die-finalisten-stehen-fest/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Teamfoto_fuer_Booklet__1_von_1__48a4d592a5.jpg"
"43","https://www.agroinnovationlab.com/de/ausgezeichnet-agro-innovation-lab-erhaelt-global-innovator-award/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_180622_Innovation_Award__1_von_1__fbb10283bf.jpg"
"44","https://www.agroinnovationlab.com/de/252-bewerbungen-aus-53-laendern-fuer-start-up-programm-2018/","https://www.agroinnovationlab.com/wp-content/uploads/2018/02/csm_Thank_you_for_252_applications_fc682b1a64.png"
"45","https://www.agroinnovationlab.com/de/die-sechs-besten-start-ups-2017-praesentieren-ihre-fortschritte-auf-dem-weg-zur-marktreife/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Demo_Day_Gruppenfoto_fuer_Webseite__1_von_1__42b17972e1.jpg"
"46","https://www.agroinnovationlab.com/ail-is-focusing-on-iot-sustainability-climate-protection-and-automation/","https://www.agroinnovationlab.com/wp-content/uploads/2021/03/ZE_web_RG-6-kleiner-e1616762139130.jpg"
"47","https://www.agroinnovationlab.com/five-years-ail/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/AIL_Logo-mobile-retina.png"
"48","https://www.agroinnovationlab.com/the-ail-team-wishes-you-a-merry-christmas/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/Foto-Weihnachtsgrüße-e1608729700980.jpg"
"49","https://www.agroinnovationlab.com/robotics-solutions-for-austrian-agriculture/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/2020_Ted-new-version-25-e1617267208965.png"
"50","https://www.agroinnovationlab.com/robotics-power-for-austrian-substations/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/EPOS_Austrian-Power-Grid-AG-e1610013265830.jpg"
"51","https://www.agroinnovationlab.com/mycosolutions-trichoderma-fungus-as-a-means-of-producing-stronger-plants/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/MycoSolutions-Logo-RGB-mit-Slogan.png"
"52","https://www.agroinnovationlab.com/farmhedge-update/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/FarmHedge_Logo_Black-e1610012512997.png"
"53","https://www.agroinnovationlab.com/efriends-how-cooperative-ventures-are-successfully-established/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/efriends-e1610011977181.png"
"54","https://www.agroinnovationlab.com/from-the-city-to-the-countryside/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/Büro-neu-2-scaled-e1610013669301.jpg"
"55","https://www.agroinnovationlab.com/new-in-the-team-lena-ranneberg/","https://www.agroinnovationlab.com/wp-content/uploads/2020/12/Foto_Lena-e1608206276659.jpg"
"56","https://www.agroinnovationlab.com/innovation-partnership-invivo-quest-finding-the-best-startups-in-agriculture-together/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Logo-InVivo.png"
"57","https://www.agroinnovationlab.com/autonomous-green-space-management/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Vitirover_Weingarten-e1597828662785.jpg"
"58","https://www.agroinnovationlab.com/pilot-project-for-the-targeted-cultivation-of-subareas-optimising-the-use-of-resources-increasing-yield-through-smart-farming/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Pilotprojekt-Teilfläche_1.png"
"59","https://www.agroinnovationlab.com/zukunft-erde-the-innovative-humus-formation-program/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/ZukunftErde-Logo.jpg"
"60","https://www.agroinnovationlab.com/trichogramma-dropping-2020/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Trichogramma_Pilot-mini.png"
"61","https://www.agroinnovationlab.com/fawn-rescue/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Rehkitz_Wärmebild-1-e1597831914583.jpg"
"62","https://www.agroinnovationlab.com/back-to-the-roots/","https://www.agroinnovationlab.com/wp-content/uploads/2020/08/Claudia-Mittermayr-e1597832340745.jpg"
"63","https://www.agroinnovationlab.com/farmhedge-the-digital-marketplace-that-is-already-available-in-25-lagerhaus-cooperatives/","https://www.agroinnovationlab.com/wp-content/uploads/2020/03/csm_FarmHedge_iStock_klein_900c5039d1.jpg"
"64","https://www.agroinnovationlab.com/new-in-our-team-mariella-schultes/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Mariella_NewsArtikel_36da371b48.jpg"
"65","https://www.agroinnovationlab.com/robotics-report-more-than-200-downloads-worldwide/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/csm_SagaRobotics_Thorvald_723f6e0161.jpg"
"66","https://www.agroinnovationlab.com/bartsparts-where-farmers-can-find-spare-parts-online-from-more-than-600-warehouses/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_BartsParts_News_7ff9c1ab46.jpg"
"67","https://www.agroinnovationlab.com/a-hot-topic-at-the-farm-food-4-0-agronomic-data-in-agriculture/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Logo_A_FAF_big_6759b1b9dd.png"
"68","https://www.agroinnovationlab.com/778/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/Tesco_Judges_2019.png"
"69","https://www.agroinnovationlab.com/aglaunch-farm-journal-row-crop-challenge/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/csm_Flyer_bearbeitet2_6c9acd5523.png"
"70","https://www.agroinnovationlab.com/world-agri-tech-innovation-summit-san-francisco/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/WAIS_SF_2020_socialmediabanner_1024x512px.jpg"
"71","https://www.agroinnovationlab.com/world-agri-tech-innovation-summit/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/WAIS_LDN_2019_socialpost_STRAP_1024x512px.jpg"
"72","https://www.agroinnovationlab.com/eight-agri-food-tech-entrepreneurs-from-around-the-world-to-compete-for-250k-in-funding-from-radicle-growth-at-world-agri-tech-pitch-day-2019/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/csm_Social_media_graphic__002__ddd969f9b1.png"
"73","https://www.agroinnovationlab.com/start-ups-in-the-world-agri-tech-spotlight-ones-to-watch/","https://www.agroinnovationlab.com/wp-content/uploads/2020/07/csm_Start-Up_Logos_f25789ea7e.png"
"74","https://www.agroinnovationlab.com/start-up-programme-2018-the-six-best-agtech-innovations-have-been-confirmed/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_AIL-Kickoff_069_0fb48bb3be.jpg"
"75","https://www.agroinnovationlab.com/start-up-programme-2018-the-finalists-are-confirmed/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Teamfoto_fuer_Booklet__1_von_1__48a4d592a5.jpg"
"76","https://www.agroinnovationlab.com/agro-innovation-lab-awarded-global-innovator-award/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_180622_Innovation_Award__1_von_1__fbb10283bf.jpg"
"77","https://www.agroinnovationlab.com/252-applications-from-53-countries-for-the-startup-program-2018/","https://www.agroinnovationlab.com/wp-content/uploads/2018/02/csm_Thank_you_for_252_applications_fc682b1a64.png"
"78","https://www.agroinnovationlab.com/the-six-best-start-ups-for-2017-present-their-progress-on-the-road-to-market-readiness/","https://www.agroinnovationlab.com/wp-content/uploads/2020/05/csm_Demo_Day_Gruppenfoto_fuer_Webseite__1_von_1__42b17972e1.jpg"
